UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,Cluster,UMAP_1,UMAP_2
1009148,Yes,298.0,Tab,40728.0,3,2,Historical site,53.0,5297,6,Yes,27,No,1,0.0,12.0,1,12.836949,5.855479
1009149,No,254.0,Laptop,17818.0,10,3,Big Cities,67.0,4739,3,No,28,No,3,0.0,12.0,0,13.224002,3.4669447
1009150,No,358.0,Tab,51926.0,5,5,Beach,55.0,18351,4,No,26,No,2,1.0,22.0,3,6.0138826,2.89081
1009151,No,337.0,Laptop,19618.0,10,4,Beach,99.0,5312,2,No,23,No,2,1.0,11.0,1,8.437755,7.9292984
1009152,No,211.0,Mobile,7402.0,1,1,Big Cities,90.0,6400,2,Yes,32,No,4,1.0,11.0,0,4.517529,8.178913
1009153,No,415.0,Laptop,32532.0,20,4,Beach,56.0,4918,4,No,24,No,4,0.0,23.0,4,10.359821,2.4889321
1009154,No,335.0,Tab,35089.0,7,3,Beach,62.0,10050,9,No,27,No,1,1.0,19.0,4,6.9348702,3.54299
1009155,No,350.0,Tab,19277.0,8,4,Other,87.0,3761,9,No,29,No,1,2.0,20.0,4,5.862544,12.115102
1009156,No,310.0,Tab,39400.0,1,2,Historical site,80.0,7521,4,Yes,30,Yes,3,3.0,14.0,6,4.6087356,12.318513
1009157,Yes,229.0,Tab,11188.0,8,4,Other,100.0,2182,3,Yes,23,No,4,0.0,13.0,0,14.116478,0.91514707
1009158,No,228.0,Tab,25878.0,9,5,Other,50.0,4038,0,No,26,No,3,0.0,4.0,0,14.659293,3.0318391
1009159,No,235.0,Tab,19996.0,5,3,Big Cities,50.0,6167,3,No,28,No,3,3.0,14.0,6,3.1153593,12.313201
1009160,No,208.0,Tab,39606.0,8,4,Big Cities,73.0,6267,1,No,32,No,1,1.0,9.0,1,9.048276,10.816654
1009161,No,290.0,Tab,41766.0,5,2,Historical site,76.0,6399,9,No,38,No,3,2.0,12.0,4,4.821524,12.103811
1009162,No,299.0,Tab,12061.0,15,2,Beach,111.0,11558,1,Yes,32,No,2,1.0,18.0,1,8.5165,7.6581917
1009163,No,241.0,Tab,43180.0,7,4,Historical site,57.0,7200,1,Yes,25,No,3,0.0,17.0,0,11.927727,0.33759537
1009164,No,223.0,Tab,5084.0,10,1,Big Cities,55.0,8318,3,Yes,22,No,1,2.0,11.0,1,5.1749763,13.298736
1009165,No,275.0,Tab,45410.0,5,4,Trekking,81.0,8142,1,No,27,No,4,0.0,21.0,0,12.1655855,1.3462782
1009166,No,181.0,Tab,45862.0,26,1,Beach,94.0,2972,2,No,18,No,3,2.0,7.0,6,3.6446598,13.206323
1009167,No,319.0,Tab,16950.0,6,3,Historical site,105.0,6089,7,Yes,35,No,4,0.0,15.0,4,10.643453,3.1415727
1009168,No,358.0,Laptop,45853.0,4,1,Historical site,109.0,3044,5,No,34,No,1,0.0,11.0,1,16.863136,5.5191045
1009169,No,324.0,Tab,28396.0,23,5,Beach,71.0,16058,4,No,36,No,2,0.0,20.0,3,5.2794647,1.5565743
1009170,No,225.0,Mobile,26145.0,2,3,Beach,80.0,4712,3,No,26,No,1,1.0,9.0,1,9.346588,9.9357605
1009171,No,325.0,Tab,19076.0,2,1,Trekking,79.0,2756,2,Yes,34,No,3,1.0,7.0,0,7.1214547,7.8768687
1009172,No,254.0,Tab,37220.0,2,3,Historical site,84.0,2438,3,No,24,No,3,1.0,11.0,0,6.887316,9.405665
1009173,No,374.0,Tab,18596.0,29,1,Historical site,110.0,12549,3,No,41,Yes,2,1.0,16.0,3,7.71252,6.163013
1009174,No,289.0,Tab,46207.0,6,3,Historical site,68.0,6027,5,Yes,23,No,1,2.0,13.0,6,5.2813053,13.978441
1009175,No,238.0,Mobile,22490.0,25,2,Trekking,109.0,4806,7,Yes,27,No,2,1.0,9.0,4,8.198949,8.968327
1009176,No,200.0,Tab,32700.0,1,3,Beach,77.0,5368,1,No,25,No,2,1.0,13.0,1,8.479578,10.194831
1009177,No,327.0,Tab,46658.0,2,4,Other,110.0,6853,4,No,41,Yes,2,0.0,16.0,1,8.520643,3.878417
1009178,Yes,165.0,Laptop,26516.0,1,1,Trekking,118.0,2240,2,Yes,25,No,3,0.0,9.0,0,14.022445,2.6603117
1009179,No,275.0,Mobile,29627.0,1,5,Historical site,59.0,6708,5,No,26,No,2,0.0,7.0,1,13.276376,5.380826
1009180,No,284.0,Laptop,18986.0,3,4,Historical site,63.0,9758,5,No,23,No,1,1.0,22.0,1,8.797938,7.2537947
1009181,No,433.0,Tab,20806.0,1,4,Historical site,103.0,6814,3,No,24,No,3,0.0,19.0,3,12.800557,2.76552
1009182,No,315.0,Tab,41026.0,10,4,Beach,67.0,2273,5,Yes,26,No,3,1.0,14.0,4,7.202264,9.748286
1009183,No,163.0,Mobile,31376.0,9,2,Historical site,54.0,2675,3,No,47,Yes,3,0.0,7.0,0,14.754227,2.837091
1009184,Yes,257.0,Tab,12306.0,5,3,Big Cities,52.0,2904,2,Yes,26,No,2,0.0,7.0,1,14.0110235,4.7309813
1009185,No,291.0,Tab,32285.0,10,3,Historical site,111.0,3508,7,No,31,Yes,2,1.0,22.0,4,8.300561,9.102438
1009186,No,354.0,Mobile,40090.0,7,4,Historical site,43.0,5323,3,No,28,No,3,0.0,11.0,0,10.96832,1.8050065
1009187,Yes,321.0,Laptop,5040.0,4,3,Big Cities,73.0,9418,1,No,32,No,3,0.0,10.0,0,13.66797,3.9361458
1009188,No,384.0,Tab,36647.0,10,3,Trekking,124.0,10542,6,No,22,No,4,0.0,22.0,4,8.938353,3.271849
1009189,Yes,310.0,Tab,20172.0,22,2,Big Cities,87.0,6443,2,Yes,30,No,1,2.0,11.0,6,5.424035,13.422104
1009190,No,245.0,Tab,14335.0,9,4,Beach,56.0,2720,2,Yes,27,No,4,0.0,8.0,0,14.576885,1.4428554
1009191,Yes,168.0,Tab,5515.0,12,3,Beach,109.0,2772,2,No,30,No,4,0.0,5.0,0,14.639576,0.55070937
1009192,No,225.0,Tab,44951.0,23,3,Beach,73.0,2253,10,No,34,No,4,0.0,13.0,4,10.688095,4.7900395
1009193,No,272.0,Tab,26475.0,9,4,Beach,119.0,6599,10,No,34,No,3,0.0,13.0,4,11.12428,4.461855
1009194,No,216.0,Tab,51465.0,1,2,Historical site,95.0,3867,2,No,29,No,2,1.0,9.0,1,8.369464,11.938284
1009195,No,217.0,Tab,10688.0,9,4,Beach,108.0,5322,2,No,30,No,4,0.0,11.0,0,14.288913,0.6080821
1009196,No,380.0,Tab,44192.0,7,3,Other,47.0,11025,10,No,37,Yes,3,0.0,34.0,3,6.8394403,3.1027122
1009197,No,393.0,Tab,41276.0,14,2,Beach,99.0,4990,4,No,29,No,3,1.0,19.0,4,6.3359,6.6234803
1009198,No,283.0,Tab,11552.0,2,3,Beach,114.0,2590,4,No,33,No,2,1.0,11.0,1,8.945627,8.710601
1009199,Yes,269.0,Mobile,47712.0,19,3,Big Cities,91.0,5350,8,Yes,28,No,2,0.0,19.0,4,11.862776,6.073016
1009200,No,420.0,Tab,45929.0,2,3,Beach,118.0,16710,2,Yes,37,No,3,0.0,32.0,3,6.6190047,2.3892314
1009201,No,187.0,Tab,48026.0,10,4,Big Cities,99.0,4317,2,Yes,19,No,4,1.0,8.0,0,4.7335033,9.257312
1009202,No,239.0,Tab,7125.0,2,1,Trekking,83.0,2538,2,No,39,No,1,1.0,8.0,1,9.725902,9.11772
1009203,Yes,204.0,Laptop,20184.0,3,1,Trekking,90.0,3154,2,No,36,Yes,3,0.0,14.0,0,13.645079,2.6311052
1009204,No,175.0,Tab,8899.0,11,3,Historical site,56.0,2309,1,No,29,No,4,1.0,2.0,0,4.5340743,8.913947
1009205,No,277.0,Tab,5783.0,2,2,Historical site,76.0,7648,3,No,22,No,2,2.0,16.0,6,2.986605,11.73738
1009206,Yes,230.0,Laptop,16286.0,4,3,Trekking,49.0,2350,10,Yes,41,Yes,3,0.0,7.0,4,12.020582,4.2557087
1009207,No,291.0,Tab,38800.0,14,3,Beach,115.0,3097,2,No,24,No,3,1.0,22.0,0,6.34276,7.9493623
1009208,No,311.0,Tab,26607.0,2,2,Big Cities,62.0,5781,9,No,33,No,3,2.0,9.0,4,3.732186,11.599319
1009209,No,328.0,Tab,7081.0,1,4,Beach,119.0,2629,3,No,36,No,2,1.0,15.0,1,8.998336,8.67534
1009210,No,285.0,Tab,45731.0,10,4,Beach,68.0,4254,4,Yes,23,No,4,0.0,22.0,0,11.933782,1.0264329
1009211,No,332.0,Tab,34429.0,12,3,Beach,73.0,14385,3,No,31,No,3,1.0,29.0,3,5.4461083,2.2530942
1009212,No,311.0,Tab,19471.0,2,3,Historical site,87.0,3499,8,No,38,Yes,2,1.0,25.0,4,8.363153,8.118786
1009213,No,414.0,Tab,28780.0,5,2,Historical site,98.0,19469,6,No,23,No,3,1.0,25.0,3,4.77913,2.512803
1009214,No,265.0,Mobile,48392.0,4,4,Big Cities,95.0,6588,10,No,24,No,1,1.0,13.0,4,10.706462,6.4120092
1009215,No,247.0,Tab,16846.0,7,2,Historical site,48.0,4361,3,No,25,No,2,1.0,21.0,1,9.994389,9.251061
1009216,No,332.0,Laptop,11007.0,21,3,Historical site,82.0,2324,8,No,44,Yes,1,1.0,16.0,4,9.178721,8.547495
1009217,No,335.0,Tab,51615.0,8,4,Other,87.0,4582,6,Yes,33,No,4,0.0,16.0,4,11.493661,2.509613
1009218,No,198.0,Tab,31237.0,4,2,Beach,118.0,4548,2,Yes,28,No,2,0.0,6.0,1,16.120897,5.8790083
1009219,No,287.0,Mobile,37257.0,25,5,Historical site,88.0,4500,4,Yes,27,No,1,2.0,18.0,6,5.3649635,13.836249
1009220,No,237.0,Tab,11551.0,1,2,Beach,107.0,2279,1,No,28,No,3,1.0,9.0,0,6.7979493,8.337686
1009221,No,306.0,Laptop,42686.0,1,1,Beach,67.0,19266,1,Yes,28,No,3,1.0,25.0,3,5.3581853,2.0296686
1009222,No,433.0,Laptop,31750.0,6,3,Beach,107.0,13268,11,No,23,No,4,3.0,37.0,3,3.3730013,-1.6866174
1009223,No,231.0,Tab,37912.0,12,3,Trekking,103.0,6623,2,No,25,No,2,0.0,8.0,1,16.17045,5.72375
1009224,No,314.0,Tab,22634.0,1,3,Big Cities,72.0,8451,3,No,29,No,3,1.0,17.0,0,7.2445645,7.1973433
1009225,No,217.0,Tab,45557.0,17,2,Historical site,96.0,4615,1,No,33,No,4,1.0,16.0,0,4.7459035,9.210669
1009226,Yes,192.0,Tab,24118.0,3,3,Historical site,107.0,4089,7,No,19,No,3,1.0,11.0,4,7.7545533,8.766709
1009227,No,399.0,Tab,11222.0,3,3,Historical site,55.0,8017,3,Yes,28,No,3,0.0,35.0,3,7.4986286,5.081819
1009228,No,348.0,Tab,6764.0,10,2,Beach,92.0,2704,4,No,36,Yes,4,2.0,16.0,6,3.1642365,10.209691
1009229,No,397.0,Tab,52198.0,4,2,Beach,45.0,16610,2,No,31,No,4,0.0,32.0,3,5.9176326,1.9158673
1009230,No,329.0,Laptop,18659.0,29,2,Beach,107.0,4603,3,No,18,No,2,1.0,24.0,1,8.419869,7.879298
1009231,No,231.0,Tab,11136.0,2,3,Beach,62.0,6147,2,No,34,Yes,3,0.0,15.0,0,13.465218,3.4974706
1009232,No,455.0,Tab,14822.0,7,3,Beach,66.0,19614,5,No,30,No,4,0.0,33.0,3,6.183451,1.2297689
1009233,No,356.0,Tab,52024.0,18,3,Historical site,104.0,4866,4,No,36,No,3,1.0,25.0,4,6.369378,6.6113453
1009234,No,327.0,Laptop,47931.0,28,4,Trekking,102.0,4572,1,No,26,No,4,3.0,9.0,6,4.660499,11.543715
1009235,Yes,189.0,Tab,50734.0,1,1,Trekking,76.0,3258,2,Yes,29,No,2,0.0,8.0,1,15.8988905,5.080542
1009236,Yes,261.0,Laptop,10414.0,6,2,Big Cities,54.0,2413,2,No,30,No,4,1.0,4.0,0,4.336173,8.589633
1009237,No,294.0,Laptop,52206.0,2,2,Beach,61.0,1750,3,Yes,43,Yes,3,1.0,10.0,0,7.041676,9.893457
1009238,No,306.0,Tab,48973.0,2,4,Beach,92.0,18093,1,No,28,No,4,0.0,27.0,3,5.720713,1.706667
1009239,No,204.0,Tab,47270.0,23,3,Beach,107.0,2952,1,No,46,Yes,2,2.0,6.0,6,3.8535557,13.667876
1009240,No,239.0,Mobile,49041.0,3,3,Beach,64.0,2149,6,No,31,No,3,1.0,13.0,4,7.4373293,10.271332
1009241,No,229.0,Tab,34560.0,3,4,Historical site,108.0,11996,3,No,38,No,3,0.0,13.0,0,12.560862,2.0740612
1009242,Yes,223.0,Tab,14316.0,25,5,Trekking,90.0,2606,5,No,37,No,2,0.0,13.0,1,14.412741,5.8731794
1009243,Yes,156.0,Tab,17162.0,2,2,Trekking,64.0,2625,2,No,30,No,3,0.0,5.0,0,14.73697,2.84221
1009244,No,231.0,Mobile,48967.0,22,4,Other,87.0,8474,0,No,32,No,3,0.0,16.0,0,12.554455,0.84187543
1009245,No,437.0,Tab,7394.0,29,3,Big Cities,68.0,14183,4,No,24,No,3,1.0,37.0,3,4.7068157,1.6940776
1009246,No,380.0,Tab,38517.0,29,4,Beach,104.0,17102,2,No,31,No,2,1.0,29.0,3,5.128585,3.125186
1009247,No,233.0,Mobile,39117.0,2,3,Historical site,60.0,2625,2,No,38,No,3,0.0,16.0,0,12.480113,0.34913802
1009248,No,462.0,Laptop,52498.0,28,3,Big Cities,100.0,10331,4,No,41,No,4,0.0,28.0,3,9.078658,3.4276721
1009249,No,360.0,Tab,34451.0,2,2,Historical site,80.0,5115,6,No,25,No,3,3.0,22.0,6,4.6579857,12.380872
1009250,No,354.0,Tab,35357.0,2,3,Beach,68.0,17921,7,No,30,No,3,0.0,27.0,3,6.385697,1.5350895
1009251,No,274.0,Tab,5079.0,22,3,Beach,65.0,4288,2,No,26,No,3,0.0,12.0,0,13.503659,3.4510195
1009252,No,409.0,Tab,19218.0,8,4,Beach,56.0,3827,9,No,28,No,3,0.0,25.0,4,10.838011,3.8695824
1009253,No,266.0,Tab,45646.0,2,4,Beach,74.0,2822,5,No,32,No,3,1.0,18.0,4,7.3760815,9.93886
1009254,No,352.0,Tab,39437.0,10,3,Big Cities,117.0,9115,3,Yes,30,No,3,1.0,20.0,3,6.5922537,6.602694
1009255,No,239.0,Tab,44647.0,9,1,Beach,43.0,10694,1,No,43,Yes,4,1.0,15.0,0,5.790744,10.368773
1009256,Yes,253.0,Tab,44744.0,15,1,Historical site,80.0,13658,8,Yes,22,No,4,0.0,24.0,4,10.697194,5.526842
1009257,Yes,256.0,Tab,20587.0,10,1,Historical site,61.0,3460,8,No,33,No,1,3.0,12.0,6,4.7749667,13.0041275
1009258,No,237.0,Tab,14508.0,7,1,Big Cities,83.0,3039,0,No,26,No,1,0.0,7.0,1,14.945609,6.206213
1009259,No,274.0,Tab,44709.0,16,3,Beach,90.0,7688,6,Yes,20,No,3,0.0,17.0,4,12.016973,2.836511
1009260,Yes,246.0,Laptop,18728.0,20,3,Beach,89.0,9881,3,No,24,No,1,0.0,18.0,1,14.382658,6.4424005
1009261,Yes,265.0,Laptop,34620.0,23,3,Hill Stations,57.0,10000,10,Yes,27,No,3,3.0,14.0,6,4.536607,12.786156
1009262,No,329.0,Laptop,51642.0,5,2,Other,110.0,2157,5,No,40,No,4,1.0,10.0,4,5.7373776,7.127636
1009263,No,274.0,Mobile,22284.0,10,4,Historical site,48.0,10025,3,No,25,No,4,0.0,18.0,0,11.943528,0.5783174
1009264,Yes,172.0,Laptop,47922.0,4,1,Trekking,115.0,3960,6,No,31,No,3,0.0,13.0,0,11.273689,4.70196
1009265,No,371.0,Tab,5761.0,2,5,Big Cities,55.0,4107,4,No,33,No,1,1.0,14.0,1,10.045655,8.377238
1009266,No,421.0,Tab,39147.0,18,5,Beach,100.0,16899,5,No,31,Yes,4,0.0,38.0,3,6.4304247,2.1225352
1009267,No,321.0,Mobile,9404.0,10,2,Beach,76.0,6276,9,No,30,No,4,0.0,22.0,4,11.076808,3.7438982
1009268,No,277.0,Tab,21709.0,1,3,Big Cities,103.0,4769,11,No,30,No,3,0.0,18.0,4,11.184512,4.3772635
1009269,No,306.0,Tab,10620.0,6,3,Beach,90.0,13302,7,No,36,No,3,0.0,26.0,3,7.894107,2.424229
1009270,No,298.0,Laptop,15549.0,8,1,Beach,72.0,3802,1,No,28,No,1,1.0,9.0,1,9.857996,8.924718
1009271,No,247.0,Tab,29021.0,2,1,Beach,96.0,6648,4,Yes,22,No,3,0.0,17.0,0,12.294864,2.8569858
1009272,No,321.0,Tab,11221.0,24,3,Historical site,70.0,7458,1,Yes,42,Yes,4,1.0,11.0,0,4.6143646,7.7829957
1009273,No,349.0,Tab,19693.0,2,3,Other,72.0,4854,1,No,35,No,2,1.0,14.0,1,8.795521,8.068476
1009274,Yes,203.0,Laptop,14950.0,17,4,Beach,76.0,2803,1,Yes,25,No,2,1.0,10.0,1,10.230411,9.353977
1009275,No,228.0,Tab,8168.0,19,3,Trekking,57.0,4312,6,No,24,No,2,2.0,15.0,6,3.691279,11.420592
1009276,No,253.0,Tab,32313.0,1,5,Historical site,117.0,16241,5,No,37,No,3,1.0,15.0,3,7.1617527,6.703406
1009277,No,238.0,Tab,24118.0,7,3,Beach,61.0,11614,10,No,31,Yes,3,1.0,12.0,4,11.124305,4.275876
1009278,Yes,148.0,Laptop,45751.0,5,3,Big Cities,85.0,1941,1,Yes,30,No,4,0.0,5.0,0,13.661456,2.023606
1009279,No,310.0,Mobile,38351.0,28,3,Other,69.0,10996,5,No,27,No,3,1.0,20.0,4,6.8436885,6.137558
1009280,No,319.0,Mobile,17876.0,2,4,Other,74.0,6872,4,Yes,34,No,1,0.0,14.0,1,14.110076,6.255341
1009281,No,204.0,Tab,27174.0,29,2,Historical site,64.0,4360,6,No,34,No,1,2.0,14.0,6,4.6599827,13.684453
1009282,No,270.0,Tab,6865.0,1,3,Historical site,97.0,4922,1,No,26,No,4,0.0,11.0,0,14.164488,0.79164803
1009283,No,261.0,Tab,9077.0,21,4,Beach,84.0,5399,2,No,27,No,4,0.0,13.0,0,14.043707,0.88957185
1009284,Yes,207.0,Tab,16527.0,24,3,Trekking,90.0,2393,3,Yes,34,No,2,0.0,6.0,1,15.361619,6.1979446
1009285,No,290.0,Tab,28008.0,1,3,Trekking,84.0,7539,5,No,27,No,4,0.0,17.0,0,11.376365,2.8387809
1009286,No,357.0,Laptop,36238.0,18,1,Historical site,99.0,10587,7,No,25,No,4,0.0,31.0,3,8.8292055,3.2920651
1009287,No,315.0,Tab,44700.0,2,5,Beach,113.0,16650,8,No,30,No,2,1.0,23.0,3,5.9028044,3.7338839
1009288,No,285.0,Mobile,5028.0,9,4,Historical site,86.0,8897,2,No,33,No,4,1.0,13.0,0,4.644971,7.6669717
1009289,No,396.0,Tab,33515.0,6,2,Trekking,96.0,5626,4,Yes,28,No,2,2.0,24.0,6,3.4272656,10.607019
1009290,Yes,249.0,Mobile,51626.0,11,4,Other,84.0,4767,8,No,33,No,4,0.0,12.0,4,10.716837,4.7798967
1009291,No,187.0,Laptop,18773.0,24,3,Historical site,59.0,2444,1,No,23,No,3,2.0,11.0,6,2.9326181,12.358602
1009292,No,290.0,Tab,52371.0,10,3,Historical site,101.0,9883,4,No,39,No,3,1.0,20.0,4,6.110771,6.2959385
1009293,No,287.0,Tab,15662.0,1,4,Beach,80.0,6504,7,No,36,No,2,1.0,17.0,4,8.496467,8.47358
1009294,No,378.0,Tab,43628.0,18,4,Beach,83.0,19556,1,Yes,35,No,3,1.0,35.0,3,5.344893,2.6510718
1009295,No,186.0,Tab,24237.0,23,3,Historical site,105.0,2778,1,Yes,28,No,2,2.0,10.0,6,2.5612807,12.588584
1009296,No,209.0,Tab,24650.0,28,2,Big Cities,86.0,6325,2,No,41,Yes,4,2.0,7.0,0,2.4333394,12.132347
1009297,No,185.0,Tab,28864.0,17,2,Other,116.0,2188,3,No,39,Yes,4,1.0,3.0,0,5.5150456,8.839646
1009298,No,383.0,Laptop,43655.0,3,3,Historical site,113.0,18265,1,No,19,No,3,1.0,36.0,3,5.0183606,3.237969
1009299,No,198.0,Tab,21810.0,13,1,Historical site,50.0,2159,1,No,25,No,3,0.0,13.0,0,14.684067,2.9215314
1009300,Yes,185.0,Laptop,45094.0,7,3,Beach,71.0,2943,2,Yes,28,No,4,1.0,11.0,0,4.685925,9.421303
1009301,Yes,235.0,Laptop,15732.0,12,4,Beach,86.0,2083,3,No,31,No,3,1.0,6.0,0,6.952439,8.706687
1009302,No,263.0,Tab,8946.0,1,2,Beach,97.0,3667,1,Yes,25,No,4,1.0,9.0,0,4.547975,8.184414
1009303,Yes,237.0,Tab,47820.0,13,4,Historical site,67.0,4280,4,No,25,No,3,0.0,12.0,0,12.330111,0.34448424
1009304,No,269.0,Tab,18877.0,25,2,Other,66.0,3724,4,No,34,No,4,0.0,14.0,0,12.588972,3.277996
1009305,No,246.0,Tab,18429.0,6,4,Historical site,84.0,5514,5,No,45,Yes,4,2.0,19.0,6,3.2158055,11.193922
1009306,No,215.0,Tab,27971.0,6,4,Historical site,85.0,2240,2,No,23,No,3,2.0,11.0,6,2.7445607,12.440041
1009307,No,287.0,Tab,19583.0,2,3,Big Cities,100.0,9656,6,Yes,28,No,3,1.0,22.0,4,7.3625965,6.444555
1009308,No,155.0,Tab,33620.0,1,3,Beach,100.0,2902,1,No,25,No,4,0.0,10.0,0,13.641679,2.0529952
1009309,No,323.0,Tab,21819.0,2,4,Beach,99.0,4141,3,No,25,No,2,2.0,19.0,6,3.073976,10.660466
1009310,No,336.0,Tab,27418.0,6,4,Other,75.0,16685,5,Yes,26,No,3,1.0,23.0,3,5.527554,2.206647
1009311,No,296.0,Tab,12723.0,1,1,Beach,59.0,2672,4,No,26,No,4,0.0,18.0,0,12.578012,3.3347542
1009312,No,331.0,Laptop,35086.0,9,5,Historical site,83.0,5741,4,Yes,35,No,2,1.0,19.0,1,7.6755004,9.687276
1009313,No,373.0,Tab,43308.0,1,4,Beach,61.0,15450,9,No,26,No,1,1.0,29.0,3,6.7454524,3.4174302
1009314,No,341.0,Tab,38958.0,1,4,Beach,68.0,6040,6,No,26,No,2,0.0,14.0,4,12.948342,5.513832
1009315,No,267.0,Tab,7194.0,14,3,Trekking,44.0,2627,1,Yes,33,No,4,2.0,12.0,6,3.3512888,11.87068
1009316,Yes,216.0,Tab,49762.0,2,1,Big Cities,104.0,3097,1,No,23,No,2,1.0,9.0,1,8.387518,11.941484
1009317,No,169.0,Tab,47055.0,22,1,Trekking,63.0,3507,2,No,23,No,3,0.0,8.0,0,12.581704,0.22457607
1009318,No,336.0,Tab,46086.0,3,4,Other,54.0,19577,5,Yes,30,No,1,1.0,28.0,3,6.2357116,3.04328
1009319,No,175.0,Tab,21192.0,6,1,Historical site,86.0,2832,1,No,28,Yes,4,0.0,7.0,0,14.831935,0.9016962
1009320,No,255.0,Tab,42605.0,8,4,Big Cities,60.0,7151,1,No,31,No,4,0.0,10.0,0,12.036483,0.74070364
1009321,No,250.0,Tab,22653.0,9,4,Beach,106.0,6376,2,Yes,27,No,4,1.0,7.0,0,5.2004967,8.202597
1009322,No,236.0,Laptop,5640.0,3,3,Historical site,84.0,2151,1,No,35,Yes,3,1.0,5.0,0,6.855754,8.571955
1009323,No,407.0,Tab,8382.0,1,1,Historical site,49.0,8439,9,No,36,Yes,4,0.0,21.0,4,10.615059,3.816715
1009324,No,262.0,Tab,48933.0,1,5,Beach,56.0,2750,1,No,27,No,4,1.0,15.0,0,5.610225,10.074343
1009325,Yes,344.0,Laptop,10745.0,26,4,Beach,121.0,4332,2,No,25,No,4,2.0,7.0,0,2.5886726,10.780556
1009326,No,209.0,Tab,34734.0,6,3,Beach,83.0,2722,2,Yes,29,No,3,1.0,8.0,0,6.6208963,9.263373
1009327,No,286.0,Tab,16926.0,3,3,Other,47.0,9500,1,No,25,No,3,1.0,13.0,0,7.3608484,7.7265596
1009328,No,228.0,Tab,41214.0,3,2,Historical site,81.0,5611,2,No,29,No,1,1.0,13.0,1,9.052144,10.908526
1009329,No,268.0,Tab,35652.0,6,4,Beach,93.0,6693,3,No,25,No,2,0.0,17.0,1,15.860781,5.6482043
1009330,No,258.0,Laptop,45407.0,6,3,Beach,40.0,7782,4,No,40,Yes,3,1.0,21.0,4,6.2320385,10.550312
1009331,No,414.0,Tab,13949.0,19,4,Historical site,99.0,10779,3,No,29,No,3,1.0,21.0,3,7.658018,5.967167
1009332,No,281.0,Tab,32006.0,9,2,Historical site,62.0,8900,3,Yes,29,No,3,1.0,16.0,0,7.3008122,7.497371
1009333,No,216.0,Tab,39084.0,3,4,Historical site,74.0,2104,1,No,24,No,4,0.0,7.0,0,12.493167,0.8234817
1009334,Yes,162.0,Tab,47720.0,10,1,Historical site,48.0,1069,3,Yes,30,No,4,0.0,2.0,0,12.627705,0.28066215
1009335,Yes,260.0,Laptop,37703.0,3,3,Beach,97.0,3408,2,Yes,27,No,1,0.0,14.0,1,16.599695,5.60792
1009336,No,273.0,Mobile,25495.0,3,3,Beach,58.0,1351,3,No,35,No,3,2.0,10.0,6,3.1889834,12.059612
1009337,No,186.0,Tab,31019.0,4,3,Historical site,78.0,2876,4,No,31,No,1,1.0,12.0,1,9.2938795,10.0695505
1009338,No,195.0,Tab,28398.0,8,3,Beach,73.0,4898,2,No,38,Yes,3,1.0,8.0,0,6.8941326,9.033525
1009339,No,294.0,Tab,8562.0,7,4,Big Cities,65.0,4093,2,No,32,Yes,1,0.0,13.0,1,14.076863,5.872873
1009340,No,227.0,Laptop,28255.0,1,4,Beach,90.0,2779,2,No,30,No,4,1.0,14.0,0,4.7691493,8.618596
1009341,No,371.0,Tab,28630.0,2,1,Big Cities,70.0,8183,5,No,33,No,4,0.0,17.0,4,10.458467,2.556702
1009342,No,217.0,Laptop,49405.0,3,1,Historical site,81.0,4715,1,Yes,38,Yes,2,2.0,9.0,6,3.9100711,13.62263
1009343,No,292.0,Tab,42912.0,10,2,Beach,94.0,4746,4,No,36,No,1,0.0,9.0,1,16.801294,5.500018
1009344,No,385.0,Tab,42286.0,28,1,Historical site,94.0,3267,1,Yes,30,No,3,3.0,23.0,6,5.061098,12.344263
1009345,No,269.0,Tab,50517.0,9,3,Historical site,69.0,8679,2,No,31,No,2,0.0,14.0,1,15.723064,5.1707444
1009346,Yes,187.0,Tab,24296.0,3,2,Beach,90.0,4635,9,No,35,No,1,0.0,4.0,4,12.76684,6.293094
1009347,No,303.0,Tab,14319.0,2,4,Trekking,95.0,4603,1,No,26,No,1,0.0,23.0,1,14.234368,6.368577
1009348,No,249.0,Tab,32557.0,10,3,Big Cities,72.0,5441,1,No,32,No,4,0.0,13.0,0,12.823514,0.89237285
1009349,Yes,387.0,Laptop,19719.0,8,2,Trekking,71.0,6858,4,Yes,28,No,1,1.0,22.0,1,9.959982,8.064068
1009350,No,295.0,Tab,28983.0,1,4,Beach,51.0,7687,1,No,33,No,3,0.0,17.0,0,14.134029,3.5526254
1009351,No,207.0,Tab,21335.0,1,2,Beach,82.0,7475,1,No,26,No,4,0.0,18.0,0,13.288373,0.9521547
1009352,No,249.0,Tab,35678.0,3,2,Beach,62.0,11220,5,No,34,No,4,0.0,17.0,0,11.86695,0.5942274
1009353,No,360.0,Tab,24661.0,14,4,Big Cities,60.0,5014,2,No,27,No,4,0.0,26.0,0,10.422639,2.6042428
